index,heartrate,heartquality,anomaly
15315,-2.7287503673361817,0.40597012979237784,1
15316,-2.6348749459601937,0.4062179414593429,1
15317,-2.5291023461409625,0.40646631657873383,1
15318,-2.4146328313203242,0.40671540726742933,1
15319,-2.2885660369780814,0.4069650614085507,1
15320,-2.1495022265171384,0.40721543111897646,1
15321,-1.9818410353793223,0.4074663642818282,1
15322,-1.790482726930512,0.4077180130139845,1
15323,-1.577826936576462,0.40797022519856657,1
15324,-1.3523739276479323,0.4082231529524532,1
15325,-1.1213233355165109,0.4084766441587657,1
15326,-0.8854754234797445,0.4087308509343827,1
15327,-0.6453843723315056,0.4089856211624256,1
15328,-0.4047686271562132,0.40924110695977306,1
15329,-0.16642176265677816,0.40949715620954624,1
15330,0.06426201853602695,0.409753921028624,1
15331,0.2869891417477434,0.4100112493001278,1
15332,0.49981540437509836,0.4102692931409359,1
15333,0.689147231770181,0.4105279004341699,1
15334,0.8499404213553153,0.4107872232967085,1
15335,0.9743013985072357,0.41104710961167307,1
15336,1.0635359606719588,0.4113077114959419,1
15337,1.1165505332489623,0.4115688768326369,1
15338,1.1352509137060542,0.4118307577386362,1
15339,1.1183435274635534,0.4120932020970614,1
15340,1.0629614447364315,0.41235636202479115,1
15341,0.9615777576306135,0.41262008540494677,1
15342,0.8142922030457288,0.4128845243544069,1
15343,0.6185051458320149,0.41314952675629285,1
15344,0.3802163229051924,0.4134152447274834,1
15345,0.10662609913064117,0.4136815261510998,1
15346,-0.20096578856172548,0.4139485231440207,1
15347,-0.5382498843841929,0.41421608358936757,1
15348,-0.9018900877581874,0.4144843596040188,1
15349,-1.2937981550058584,0.41475319907109603,1
15350,-1.7110864703867181,0.41502275410747774,1
15351,-2.1499667902134614,0.4152928725962853,1
15352,-2.6052264987370948,0.4155637066543973,1
15353,-3.0651773522627543,0.4158351041649353,1
15354,-3.5244567350348337,0.4161072172447778,1
15355,-3.9781764033528013,0.41637989377704615,1
15356,-4.42324874145633,0.41665328587861905,1
15357,-4.848385505641112,0.41692724143261767,1
15358,-5.248599080143986,0.417201912555921,1
15359,-5.620101221258759,0.4174771471316501,1
15360,-5.960158858675873,0.4177530972766837,1
15361,-6.2721170820224685,0.4180296108741433,1
15362,-6.5553761543232625,0.41830684004090735,1
15363,-6.802935710661824,0.4185846326600972,1
15364,-7.017996014065704,0.4188631408485916,1
